RecordID,ProductionDate,ProductionLine,Shift,MachineID,OperatorID,UnitsProduced,DefectiveUnits,DowntimeMinutes,CycleTimeSeconds,ProcessTempC
335,2024-01-31,Line-D,Afternoon,M-402,OP-006,465,7,6,25.39,74.5
336,2024-01-31,Line-D,Night,M-402,OP-010,460,14,34,34.99,66.3
337,2024-02-01,Line-A,Morning,M-102,OP-004,504,9,0,31.62,63.3
338,2024-02-01,Line-A,Afternoon,M-101,OP-005,551,7,15,31.42,67.0
339,2024-02-01,Line-A,Night,M-101,OP-013,515,7,25,23.27,68.5
340,2024-02-01,Line-B,Morning,M-202,OP-003,596,5,1,32.57,68.7
341,2024-02-01,Line-B,Afternoon,M-201,OP-009,501,25,44,47.55,69.6
342,2024-02-01,Line-B,Night,M-202,OP-012,465,11,40,29.34,64.1
343,2024-02-01,Line-C,Morning,M-303,OP-009,546,24,2,46.24,65.9
344,2024-02-01,Line-C,Afternoon,M-303,OP-012,474,23,37,45.55,66.3
345,2024-02-01,Line-C,Night,M-301,OP-016,510,8,23,33.08,64.3
346,2024-02-01,Line-D,Afternoon,M-402,OP-020,545,7,24,31.84,75.4
347,2024-02-01,Line-D,Night,M-401,OP-015,466,7,11,28.48,71.2
348,2024-02-02,Line-A,Morning,M-102,OP-014,383,3,0,34.75,74.8
349,2024-02-02,Line-A,Afternoon,M-101,OP-002,473,8,13,35.81,64.3
350,2024-02-02,Line-A,Night,M-102,OP-004,494,14,19,30.95,72.0
351,2024-02-02,Line-B,Morning,M-201,OP-013,317,16,25,32.85,70.0
352,2024-02-02,Line-B,Afternoon,M-202,OP-019,562,9,26,38.06,73.3
353,2024-02-02,Line-B,Night,M-201,OP-014,578,30,36,33.99,67.0
354,2024-02-02,Line-C,Morning,M-302,OP-020,429,17,9,30.62,70.2
355,2024-02-02,Line-C,Afternoon,M-302,OP-002,482,17,2,30.97,65.0
356,2024-02-02,Line-C,Night,M-301,OP-015,400,5,11,27.85,65.2
357,2024-02-02,Line-D,Morning,M-401,OP-012,395,7,0,33.8,68.3
358,2024-02-02,Line-D,Afternoon,M-402,OP-018,392,6,0,31.6,73.4
359,2024-02-02,Line-D,Night,M-402,OP-002,367,7,9,33.36,68.9
360,2024-02-03,Line-A,Morning,M-101,OP-004,434,6,0,35.38,68.1
361,2024-02-03,Line-A,Afternoon,M-102,OP-003,594,10,1,22.43,60.8
362,2024-02-03,Line-A,Night,M-101,OP-002,384,8,19,22.09,71.6
363,2024-02-03,Line-B,Morning,M-201,OP-005,451,21,59,46.48,66.9
364,2024-02-03,Line-B,Afternoon,M-201,OP-003,426,10,24,40.94,64.1
365,2024-02-03,Line-B,Night,M-201,OP-019,472,22,31,38.75,68.7
366,2024-02-03,Line-C,Morning,M-301,OP-011,506,4,33,29.51,68.1
367,2024-02-03,Line-C,Afternoon,M-303,OP-001,522,25,49,43.44,65.6
368,2024-02-03,Line-C,Night,M-301,OP-005,501,3,13,29.83,67.2
369,2024-02-03,Line-D,Morning,M-401,OP-004,472,0,3,30.46,68.6
370,2024-02-03,Line-D,Afternoon,M-401,OP-005,418,13,0,34.85,69.7
371,2024-02-04,Line-A,Morning,M-101,OP-019,441,16,0,34.6,72.0
372,2024-02-04,Line-A,Afternoon,M-101,OP-009,439,14,8,31.44,69.0
373,2024-02-04,Line-B,Morning,M-201,OP-003,471,25,46,33.26,73.2
374,2024-02-04,Line-B,Afternoon,M-202,OP-017,380,11,28,24.55,66.4
375,2024-02-04,Line-B,Night,M-202,OP-017,413,7,7,33.9,73.2
376,2024-02-04,Line-C,Morning,M-303,OP-002,563,22,31,33.58,64.8
377,2024-02-04,Line-C,Afternoon,M-303,OP-017,537,33,16,39.04,67.9
378,2024-02-04,Line-C,Night,M-303,OP-001,496,18,41,39.63,67.9
379,2024-02-04,Line-D,Afternoon,M-402,OP-014,512,9,5,29.45,67.6
380,2024-02-04,Line-D,Night,M-402,OP-015,457,7,35,32.8,66.8
381,2024-02-05,Line-A,Afternoon,M-101,OP-003,521,8,29,31.85,67.6
382,2024-02-05,Line-A,Night,M-102,OP-013,506,1,0,24.03,68.6
383,2024-02-05,Line-B,Morning,M-202,OP-015,583,24,21,32.5,60.8
384,2024-02-05,Line-B,Afternoon,M-202,OP-004,447,5,2,29.16,66.1
385,2024-02-05,Line-B,Night,M-201,OP-018,361,19,18,43.2,76.3
386,2024-02-05,Line-C,Morning,M-301,OP-014,424,0,7,35.5,75.8
387,2024-02-05,Line-C,Afternoon,M-301,OP-014,406,9,5,29.47,78.6
388,2024-02-05,Line-C,Night,M-302,OP-013,389,8,19,35.43,68.4
389,2024-02-05,Line-D,Morning,M-401,OP-011,498,7,16,28.28,70.5
390,2024-02-05,Line-D,Afternoon,M-402,OP-012,457,10,11,35.63,67.8
391,2024-02-05,Line-D,Night,M-402,OP-003,373,11,0,26.73,65.6
392,2024-02-06,Line-A,Morning,M-101,OP-003,562,0,59,35.28,68.9
393,2024-02-06,Line-A,Afternoon,M-102,OP-005,476,10,19,33.23,70.2
394,2024-02-06,Line-A,Night,M-102,OP-004,485,8,9,29.03,72.5
395,2024-02-06,Line-B,Morning,M-202,OP-002,515,0,21,30.97,67.9
396,2024-02-06,Line-B,Afternoon,M-202,OP-012,456,13,26,26.14,69.6
397,2024-02-06,Line-B,Night,M-201,OP-005,421,13,25,46.31,71.8
398,2024-02-06,Line-C,Morning,M-301,OP-004,510,13,19,26.79,69.7
399,2024-02-06,Line-C,Afternoon,M-303,OP-012,528,28,52,45.54,69.4
400,2024-02-06,Line-C,Night,M-302,OP-019,544,10,0,29.18,65.0
401,2024-02-06,Line-D,Morning,M-402,OP-018,439,7,0,28.46,60.4
402,2024-02-06,Line-D,Afternoon,M-401,OP-020,492,9,0,33.3,71.8
403,2024-02-06,Line-D,Night,M-402,OP-001,383,4,0,25.3,71.3
404,2024-02-07,Line-A,Morning,M-102,OP-011,468,7,0,33.18,63.0
405,2024-02-07,Line-A,Afternoon,M-101,OP-005,483,10,32,23.46,55.9
406,2024-02-07,Line-A,Night,M-102,OP-003,491,18,30,31.05,66.0
407,2024-02-07,Line-B,Morning,M-201,OP-003,528,19,42,44.53,72.2
408,2024-02-07,Line-B,Afternoon,M-201,OP-013,645,32,27,41.87,60.9
409,2024-02-07,Line-B,Night,M-202,OP-006,438,6,4,30.76,64.7
410,2024-02-07,Line-C,Morning,M-303,OP-011,547,25,34,40.36,68.6
411,2024-02-07,Line-C,Afternoon,M-303,OP-020,529,19,25,40.48,62.6
412,2024-02-07,Line-C,Night,M-301,OP-005,430,6,25,31.31,68.8
413,2024-02-07,Line-D,Morning,M-401,OP-003,531,9,17,29.48,69.1
414,2024-02-07,Line-D,Afternoon,M-402,OP-016,445,0,9,37.11,71.7
415,2024-02-07,Line-D,Night,M-402,OP-009,537,16,13,30.99,65.5
416,2024-02-08,Line-A,Morning,M-101,OP-012,461,11,30,29.3,66.2
417,2024-02-08,Line-A,Afternoon,M-102,OP-019,480,12,0,18.52,65.8
418,2024-02-08,Line-A,Night,M-102,OP-002,406,5,9,27.73,73.8
419,2024-02-08,Line-B,Morning,M-201,OP-001,499,24,44,36.31,72.2
420,2024-02-08,Line-B,Afternoon,M-201,OP-005,475,25,18,34.23,71.3
421,2024-02-08,Line-B,Night,M-202,OP-011,502,5,0,35.63,63.2
422,2024-02-08,Line-C,Morning,M-302,OP-014,578,5,21,28.36,70.4
423,2024-02-08,Line-C,Afternoon,M-302,OP-018,447,7,12,24.99,71.0
424,2024-02-08,Line-C,Night,M-303,OP-018,449,19,20,29.19,67.2
425,2024-02-08,Line-D,Morning,M-402,OP-003,624,16,11,28.69,68.1
426,2024-02-08,Line-D,Afternoon,M-401,OP-014,512,3,28,33.58,70.9
427,2024-02-09,Line-A,Morning,M-102,OP-019,506,9,22,32.96,66.6
428,2024-02-09,Line-A,Afternoon,M-102,OP-014,445,8,35,23.8,62.1
429,2024-02-09,Line-A,Night,M-102,OP-001,489,9,14,31.22,67.1
430,2024-02-09,Line-B,Morning,M-201,OP-020,569,16,22,41.48,61.4
431,2024-02-09,Line-B,Afternoon,M-202,OP-003,469,16,12,31.15,63.0
432,2024-02-09,Line-B,Night,M-201,OP-008,443,18,30,48.41,70.2
433,2024-02-09,Line-C,Morning,M-302,OP-017,413,8,19,35.7,74.3
434,2024-02-09,Line-C,Night,M-303,OP-011,419,15,16,40.83,69.9
435,2024-02-09,Line-D,Morning,M-401,OP-003,539,9,7,30.76,64.7
436,2024-02-09,Line-D,Afternoon,M-401,OP-017,605,1,14,40.12,68.0
437,2024-02-09,Line-D,Night,M-402,OP-012,468,7,9,36.86,59.2
438,2024-02-10,Line-A,Morning,M-101,OP-008,572,2,8,27.85,70.4
439,2024-02-10,Line-A,Afternoon,M-102,OP-007,384,9,42,23.18,68.8
440,2024-02-10,Line-A,Night,M-101,OP-003,440,10,12,26.79,70.0
441,2024-02-10,Line-B,Morning,M-202,OP-015,588,9,22,23.53,64.2
442,2024-02-10,Line-B,Afternoon,M-202,OP-019,508,17,17,28.43,68.0
443,2024-02-10,Line-B,Night,M-202,OP-011,404,10,25,27.74,66.1
444,2024-02-10,Line-C,Morning,M-301,OP-016,495,7,11,40.5,67.0
445,2024-02-10,Line-C,Afternoon,M-302,OP-009,458,5,23,29.09,65.4
446,2024-02-10,Line-C,Night,M-302,OP-017,559,18,2,20.67,72.0
447,2024-02-10,Line-D,Afternoon,M-401,OP-002,438,11,0,34.46,63.2
448,2024-02-10,Line-D,Night,M-402,OP-003,523,9,0,27.96,70.7
449,2024-02-11,Line-A,Morning,M-101,OP-020,486,12,41,22.18,74.5
450,2024-02-11,Line-A,Afternoon,M-102,OP-015,486,4,0,29.05,71.7
451,2024-02-11,Line-A,Night,M-101,OP-015,472,16,0,29.94,63.0
452,2024-02-11,Line-B,Morning,M-201,OP-011,501,27,28,28.98,68.8
453,2024-02-11,Line-B,Afternoon,M-201,OP-002,506,25,53,36.64,70.7
454,2024-02-11,Line-B,Night,M-202,OP-003,551,0,16,27.48,67.7
455,2024-02-11,Line-C,Morning,M-301,OP-002,500,7,1,30.17,63.7
456,2024-02-11,Line-C,Afternoon,M-302,OP-015,414,10,0,33.33,69.9
457,2024-02-11,Line-C,Night,M-303,OP-006,376,14,52,37.09,66.1
458,2024-02-11,Line-D,Morning,M-402,OP-013,507,13,8,27.01,73.7
459,2024-02-11,Line-D,Afternoon,M-402,OP-020,584,16,13,25.96,64.7
460,2024-02-12,Line-A,Morning,M-102,OP-003,511,11,33,33.25,62.0
461,2024-02-12,Line-A,Afternoon,M-102,OP-010,543,4,6,31.25,76.0
462,2024-02-12,Line-A,Night,M-101,OP-011,666,16,9,32.67,71.6
463,2024-02-12,Line-B,Morning,M-201,OP-012,460,29,38,44.49,70.7
464,2024-02-12,Line-B,Afternoon,M-202,OP-005,505,13,2,27.21,63.6
465,2024-02-12,Line-B,Night,M-201,OP-010,506,27,41,50.37,68.0
466,2024-02-12,Line-C,Morning,M-303,OP-011,520,18,29,45.48,71.4
467,2024-02-12,Line-C,Afternoon,M-303,OP-017,462,20,12,40.21,71.6
468,2024-02-12,Line-C,Night,M-303,OP-014,514,26,35,42.04,65.4
469,2024-02-12,Line-D,Morning,M-401,OP-012,521,12,19,27.37,59.4
470,2024-02-12,Line-D,Afternoon,M-401,OP-011,545,7,0,33.47,66.4
471,2024-02-12,Line-D,Night,M-402,OP-007,543,13,22,23.17,72.8
472,2024-02-13,Line-A,Morning,M-101,OP-005,495,7,14,21.12,69.6
473,2024-02-13,Line-A,Night,M-101,OP-017,418,2,0,35.56,65.5
474,2024-02-13,Line-B,Morning,M-201,OP-011,572,23,9,36.42,72.9
475,2024-02-13,Line-B,Afternoon,M-201,OP-020,470,19,37,44.51,72.5
476,2024-02-13,Line-B,Night,M-201,OP-006,566,23,15,39.93,69.0
477,2024-02-13,Line-C,Morning,M-303,OP-006,422,15,40,41.76,68.1
478,2024-02-13,Line-C,Afternoon,M-301,OP-014,434,7,0,34.45,72.1
479,2024-02-13,Line-C,Night,M-303,OP-008,369,13,12,38.75,67.7
480,2024-02-13,Line-D,Morning,M-402,OP-015,393,3,0,31.04,68.3
481,2024-02-13,Line-D,Afternoon,M-401,OP-010,436,9,3,28.64,74.7
482,2024-02-13,Line-D,Night,M-402,OP-007,560,3,24,34.06,63.4
483,2024-02-14,Line-A,Morning,M-102,OP-015,529,18,0,25.41,72.1
484,2024-02-14,Line-A,Afternoon,M-102,OP-017,496,12,17,31.95,62.7
485,2024-02-14,Line-A,Night,M-101,OP-007,542,16,8,29.78,61.9
486,2024-02-14,Line-B,Morning,M-201,OP-009,510,26,34,47.62,66.7
487,2024-02-14,Line-B,Night,M-202,OP-018,513,4,11,29.13,68.9
488,2024-02-14,Line-C,Morning,M-303,OP-017,457,20,47,39.82,61.6
489,2024-02-14,Line-C,Afternoon,M-302,OP-003,584,19,0,33.45,66.0
490,2024-02-14,Line-C,Night,M-302,OP-015,495,10,8,26.08,65.2
491,2024-02-14,Line-D,Morning,M-401,OP-014,425,4,10,26.42,70.7
492,2024-02-14,Line-D,Afternoon,M-401,OP-015,569,7,15,32.5,69.9
493,2024-02-14,Line-D,Night,M-401,OP-014,484,12,19,23.81,71.5
494,2024-02-15,Line-A,Afternoon,M-101,OP-013,533,6,12,33.42,67.2
495,2024-02-15,Line-A,Night,M-102,OP-008,544,23,0,23.09,69.2
496,2024-02-15,Line-B,Afternoon,M-202,OP-005,523,8,33,23.31,70.8
497,2024-02-15,Line-B,Night,M-202,OP-016,443,16,41,26.17,65.8
498,2024-02-15,Line-C,Morning,M-301,OP-016,531,8,11,30.13,60.3
499,2024-02-15,Line-C,Afternoon,M-301,OP-003,479,5,4,37.22,63.0
500,2024-02-15,Line-D,Morning,M-401,OP-018,528,8,7,33.95,69.4
501,2024-02-15,Line-D,Afternoon,M-402,OP-004,514,14,7,26.94,63.7
502,2024-02-15,Line-D,Night,M-401,OP-010,430,20,30,23.24,62.7
503,2024-02-16,Line-A,Morning,M-101,OP-014,508,12,20,28.73,67.5
504,2024-02-16,Line-A,Afternoon,M-102,OP-003,499,9,0,28.85,64.6
505,2024-02-16,Line-A,Night,M-102,OP-020,490,23,17,28.43,71.7
506,2024-02-16,Line-B,Morning,M-201,OP-005,508,25,44,52.28,63.5
507,2024-02-16,Line-B,Afternoon,M-201,OP-020,508,18,43,37.41,66.3
508,2024-02-16,Line-B,Night,M-202,OP-006,462,13,25,23.77,68.2
509,2024-02-16,Line-C,Morning,M-301,OP-017,437,2,8,28.46,77.7
510,2024-02-16,Line-C,Afternoon,M-301,OP-017,505,2,3,35.11,76.4
511,2024-02-16,Line-C,Night,M-303,OP-018,384,10,63,43.95,64.5
512,2024-02-16,Line-D,Afternoon,M-401,OP-013,512,0,12,31.64,71.7
513,2024-02-16,Line-D,Night,M-402,OP-001,419,8,0,31.28,64.4
514,2024-02-17,Line-A,Morning,M-101,OP-012,455,4,21,34.29,67.1
515,2024-02-17,Line-A,Afternoon,M-101,OP-019,482,2,7,29.75,78.5
516,2024-02-17,Line-A,Night,M-102,OP-005,413,13,26,31.4,75.0
517,2024-02-17,Line-B,Afternoon,M-201,OP-015,502,25,34,48.12,72.4
518,2024-02-17,Line-B,Night,M-202,OP-006,442,2,8,26.0,67.7
519,2024-02-17,Line-C,Morning,M-301,OP-015,554,7,11,30.29,71.4
520,2024-02-17,Line-C,Night,M-301,OP-002,345,4,15,36.0,66.0
521,2024-02-17,Line-D,Morning,M-402,OP-017,367,9,2,24.05,65.5
522,2024-02-17,Line-D,Afternoon,M-402,OP-009,468,6,0,34.49,73.1
523,2024-02-18,Line-A,Morning,M-102,OP-012,519,3,8,29.97,70.4
524,2024-02-18,Line-A,Afternoon,M-101,OP-011,520,6,13,32.29,73.8
525,2024-02-18,Line-A,Night,M-102,OP-014,522,14,13,37.05,69.6
526,2024-02-18,Line-B,Morning,M-202,OP-013,428,14,22,27.78,66.1
527,2024-02-18,Line-B,Afternoon,M-201,OP-016,497,25,37,43.56,74.8
528,2024-02-18,Line-B,Night,M-202,OP-017,544,11,26,24.84,69.6
529,2024-02-18,Line-C,Morning,M-301,OP-014,588,9,0,26.74,63.6
530,2024-02-18,Line-C,Night,M-301,OP-018,432,6,0,30.08,71.6
531,2024-02-18,Line-D,Morning,M-401,OP-003,425,14,19,35.15,65.4
532,2024-02-18,Line-D,Afternoon,M-402,OP-010,531,4,25,30.86,70.2
533,2024-02-18,Line-D,Night,M-402,OP-006,409,4,20,25.26,69.9
534,2024-02-19,Line-A,Morning,M-102,OP-015,397,11,0,32.76,70.5
535,2024-02-19,Line-A,Night,M-102,OP-020,438,10,15,27.31,64.0
536,2024-02-19,Line-B,Morning,M-202,OP-002,362,8,0,30.48,66.9
537,2024-02-19,Line-B,Night,M-202,OP-017,520,8,7,33.66,69.3
538,2024-02-19,Line-C,Morning,M-303,OP-006,498,25,11,45.78,70.4
539,2024-02-19,Line-C,Afternoon,M-301,OP-020,418,7,11,29.33,69.3
540,2024-02-19,Line-C,Night,M-302,OP-002,565,16,0,33.11,73.3
541,2024-02-19,Line-D,Morning,M-401,OP-012,503,15,42,35.12,69.0
542,2024-02-19,Line-D,Afternoon,M-401,OP-020,542,11,12,28.24,74.3
543,2024-02-19,Line-D,Night,M-402,OP-012,430,14,19,23.0,69.5
544,2024-02-20,Line-A,Morning,M-101,OP-019,353,9,25,27.04,68.5
545,2024-02-20,Line-A,Afternoon,M-102,OP-013,597,8,0,37.41,75.9
546,2024-02-20,Line-A,Night,M-102,OP-008,480,13,32,26.29,66.1
547,2024-02-20,Line-B,Morning,M-201,OP-006,553,34,43,37.6,75.9
548,2024-02-20,Line-B,Afternoon,M-202,OP-018,448,7,17,37.77,71.4
549,2024-02-20,Line-B,Night,M-202,OP-015,504,11,12,32.79,57.9
550,2024-02-20,Line-C,Morning,M-303,OP-010,462,22,17,43.93,67.2
551,2024-02-20,Line-C,Afternoon,M-302,OP-007,585,20,5,29.25,67.7
552,2024-02-20,Line-C,Night,M-301,OP-015,452,9,0,24.35,70.5
553,2024-02-20,Line-D,Morning,M-402,OP-003,517,5,25,26.84,69.0
554,2024-02-20,Line-D,Afternoon,M-402,OP-012,529,9,18,27.42,67.2
555,2024-02-20,Line-D,Night,M-402,OP-010,467,5,9,22.26,66.0
556,2024-02-21,Line-A,Morning,M-101,OP-012,462,7,8,29.69,69.9
557,2024-02-21,Line-A,Afternoon,M-101,OP-007,532,6,0,24.79,66.1
558,2024-02-21,Line-A,Night,M-101,OP-016,458,5,0,27.72,68.7
559,2024-02-21,Line-B,Afternoon,M-202,OP-015,515,6,5,25.37,67.9
560,2024-02-21,Line-B,Night,M-201,OP-020,429,22,8,40.2,69.2
561,2024-02-21,Line-C,Morning,M-301,OP-010,491,22,17,24.98,67.6
562,2024-02-21,Line-C,Afternoon,M-303,OP-016,373,16,22,46.58,65.8
563,2024-02-21,Line-C,Night,M-302,OP-019,472,5,38,28.39,75.3
564,2024-02-21,Line-D,Afternoon,M-401,OP-015,528,12,17,31.97,60.3
565,2024-02-21,Line-D,Night,M-402,OP-005,463,12,11,22.97,67.8
566,2024-02-22,Line-A,Morning,M-101,OP-005,582,18,11,34.76,66.5
567,2024-02-22,Line-A,Afternoon,M-101,OP-004,377,3,35,28.63,67.0
568,2024-02-22,Line-A,Night,M-102,OP-006,462,17,36,41.09,67.4
569,2024-02-22,Line-B,Morning,M-201,OP-012,497,15,57,36.16,68.9
570,2024-02-22,Line-B,Afternoon,M-202,OP-003,414,5,0,26.96,65.8
571,2024-02-22,Line-B,Night,M-202,OP-005,447,12,0,31.1,72.9
572,2024-02-22,Line-C,Morning,M-303,OP-018,449,17,31,47.9,68.8
573,2024-02-22,Line-C,Afternoon,M-303,OP-006,448,22,18,45.41,69.6
574,2024-02-22,Line-C,Night,M-303,OP-005,461,17,21,44.67,72.9
575,2024-02-22,Line-D,Morning,M-402,OP-019,441,10,0,27.08,67.9
576,2024-02-22,Line-D,Night,M-401,OP-002,425,4,1,31.46,67.3
577,2024-02-23,Line-A,Morning,M-102,OP-007,345,0,2,32.29,57.0
578,2024-02-23,Line-A,Afternoon,M-102,OP-020,450,6,32,28.07,69.5
579,2024-02-23,Line-A,Night,M-102,OP-018,488,0,23,31.08,70.0
580,2024-02-23,Line-B,Morning,M-202,OP-016,715,0,37,28.56,69.1
581,2024-02-23,Line-B,Afternoon,M-202,OP-010,477,7,3,31.65,61.9
582,2024-02-23,Line-B,Night,M-201,OP-006,525,21,18,39.75,73.0
583,2024-02-23,Line-C,Morning,M-302,OP-015,447,10,1,33.79,70.7
584,2024-02-23,Line-C,Afternoon,M-303,OP-005,590,26,45,42.49,73.2
585,2024-02-23,Line-C,Night,M-303,OP-011,436,23,32,41.68,68.4
586,2024-02-23,Line-D,Morning,M-402,OP-013,495,8,15,37.89,71.9
587,2024-02-23,Line-D,Afternoon,M-402,OP-017,532,7,0,34.78,71.5
588,2024-02-23,Line-D,Night,M-402,OP-008,568,7,8,21.8,66.4
589,2024-02-24,Line-A,Morning,M-102,OP-015,539,7,21,29.05,69.3
590,2024-02-24,Line-A,Afternoon,M-101,OP-002,411,8,0,29.07,61.5
591,2024-02-24,Line-A,Night,M-102,OP-020,552,14,19,37.61,64.2
592,2024-02-24,Line-B,Morning,M-201,OP-011,584,32,31,47.68,63.6
593,2024-02-24,Line-B,Afternoon,M-202,OP-007,430,5,4,24.72,72.9
594,2024-02-24,Line-B,Night,M-202,OP-017,464,10,3,20.9,69.1
595,2024-02-24,Line-C,Morning,M-302,OP-016,365,6,0,39.94,71.6
596,2024-02-24,Line-C,Night,M-303,OP-015,486,28,22,44.72,68.8
597,2024-02-24,Line-D,Morning,M-401,OP-019,495,15,22,31.44,61.4
598,2024-02-24,Line-D,Afternoon,M-401,OP-010,422,7,13,24.35,77.6
599,2024-02-24,Line-D,Night,M-402,OP-010,570,14,13,28.94,64.2
600,2024-02-25,Line-A,Morning,M-101,OP-014,484,10,0,31.67,67.4
601,2024-02-25,Line-A,Afternoon,M-102,OP-012,365,3,5,39.44,70.2
602,2024-02-25,Line-A,Night,M-102,OP-002,399,9,0,35.41,66.1
603,2024-02-25,Line-B,Morning,M-201,OP-012,474,28,15,35.01,65.7
604,2024-02-25,Line-B,Afternoon,M-201,OP-013,542,16,0,39.74,70.2
605,2024-02-25,Line-B,Night,M-202,OP-020,552,7,5,35.77,60.5
606,2024-02-25,Line-C,Morning,M-301,OP-005,456,9,18,27.45,68.1
607,2024-02-25,Line-C,Afternoon,M-302,OP-012,330,4,18,25.09,68.2
608,2024-02-25,Line-C,Night,M-302,OP-018,506,7,14,25.19,67.2
609,2024-02-25,Line-D,Morning,M-401,OP-007,516,10,3,31.12,70.9
610,2024-02-25,Line-D,Afternoon,M-402,OP-017,357,11,6,32.13,72.8
611,2024-02-26,Line-A,Afternoon,M-102,OP-017,397,4,7,26.08,74.9
612,2024-02-26,Line-A,Night,M-101,OP-011,428,5,15,23.99,66.4
613,2024-02-26,Line-B,Morning,M-202,OP-006,499,7,10,27.35,61.9
614,2024-02-26,Line-B,Afternoon,M-202,OP-019,499,18,12,31.13,70.8
615,2024-02-26,Line-B,Night,M-202,OP-019,403,14,15,38.16,65.1
616,2024-02-26,Line-C,Morning,M-301,OP-012,589,15,20,31.17,67.0
617,2024-02-26,Line-C,Afternoon,M-301,OP-014,552,11,0,24.41,67.3
618,2024-02-26,Line-C,Night,M-303,OP-001,498,22,53,32.24,68.6
619,2024-02-26,Line-D,Morning,M-402,OP-019,370,9,10,32.1,64.5
620,2024-02-26,Line-D,Afternoon,M-401,OP-019,556,16,20,29.35,70.3
621,2024-02-26,Line-D,Night,M-402,OP-005,437,12,36,35.35,65.1
622,2024-02-27,Line-A,Morning,M-101,OP-002,501,3,20,32.25,60.5
623,2024-02-27,Line-A,Afternoon,M-101,OP-007,410,6,7,23.95,69.6
624,2024-02-27,Line-B,Morning,M-201,OP-014,495,21,23,47.24,74.6
625,2024-02-27,Line-B,Afternoon,M-202,OP-017,450,5,19,28.21,67.4
626,2024-02-27,Line-B,Night,M-202,OP-002,524,0,31,30.36,66.4
627,2024-02-27,Line-C,Morning,M-303,OP-007,474,21,9,49.47,68.2
628,2024-02-27,Line-C,Afternoon,M-303,OP-016,506,28,19,44.37,66.9
629,2024-02-27,Line-C,Night,M-302,OP-006,530,0,10,26.99,69.7
630,2024-02-27,Line-D,Morning,M-402,OP-018,508,6,1,29.45,64.4
631,2024-02-27,Line-D,Afternoon,M-402,OP-020,530,8,0,28.13,63.8
632,2024-02-27,Line-D,Night,M-401,OP-009,382,2,13,36.64,69.3
633,2024-02-28,Line-A,Morning,M-101,OP-010,443,10,5,26.53,63.4
634,2024-02-28,Line-A,Afternoon,M-101,OP-016,374,5,14,29.52,66.3
635,2024-02-28,Line-A,Night,M-102,OP-018,423,10,0,33.88,64.0
636,2024-02-28,Line-B,Morning,M-202,OP-010,434,1,4,34.88,70.1
637,2024-02-28,Line-B,Afternoon,M-202,OP-013,538,12,0,28.35,64.9
638,2024-02-28,Line-B,Night,M-201,OP-010,559,18,48,46.46,75.3
639,2024-02-28,Line-C,Afternoon,M-301,OP-012,455,11,46,26.91,61.9
640,2024-02-28,Line-C,Night,M-303,OP-009,367,19,6,40.14,69.7
641,2024-02-28,Line-D,Morning,M-401,OP-007,491,11,15,36.39,64.2
642,2024-02-28,Line-D,Afternoon,M-402,OP-018,439,5,24,34.5,69.8
643,2024-02-28,Line-D,Night,M-401,OP-004,551,3,37,37.62,70.9
644,2024-02-29,Line-A,Morning,M-101,OP-008,586,1,4,26.32,70.9
645,2024-02-29,Line-A,Night,M-101,OP-008,416,11,32,33.48,69.1
646,2024-02-29,Line-B,Afternoon,M-202,OP-004,420,4,30,33.9,67.8
647,2024-02-29,Line-B,Night,M-201,OP-001,454,11,18,51.56,62.9
648,2024-02-29,Line-C,Morning,M-301,OP-014,491,14,0,30.92,71.8
649,2024-02-29,Line-C,Afternoon,M-302,OP-016,480,22,0,35.29,67.3
650,2024-02-29,Line-C,Night,M-302,OP-011,526,12,1,31.14,60.6
651,2024-02-29,Line-D,Morning,M-401,OP-003,516,11,21,35.29,69.5
652,2024-02-29,Line-D,Afternoon,M-401,OP-018,488,4,1,35.93,73.7
653,2024-02-29,Line-D,Night,M-401,OP-006,465,9,0,35.86,70.7
654,2024-03-01,Line-A,Morning,M-101,OP-002,596,5,6,31.16,70.6
655,2024-03-01,Line-A,Afternoon,M-102,OP-016,467,4,25,33.61,64.3
656,2024-03-01,Line-A,Night,M-102,OP-002,561,17,14,30.4,70.2
657,2024-03-01,Line-B,Afternoon,M-201,OP-011,428,19,2,46.38,61.8
658,2024-03-01,Line-B,Night,M-202,OP-005,570,8,8,26.86,66.8
659,2024-03-01,Line-C,Morning,M-302,OP-009,565,0,31,31.69,63.2
660,2024-03-01,Line-C,Afternoon,M-301,OP-011,415,14,0,24.23,72.5
661,2024-03-01,Line-C,Night,M-302,OP-009,500,4,15,24.87,72.4
662,2024-03-01,Line-D,Morning,M-401,OP-011,543,13,17,38.81,68.0
663,2024-03-01,Line-D,Afternoon,M-401,OP-006,409,9,43,24.93,66.6
664,2024-03-01,Line-D,Night,M-402,OP-014,504,9,0,35.61,77.3
665,2024-03-02,Line-A,Morning,M-101,OP-013,491,4,0,31.29,72.4
666,2024-03-02,Line-A,Afternoon,M-101,OP-005,508,9,3,24.54,71.3
667,2024-03-02,Line-A,Night,M-101,OP-001,534,1,35,32.87,73.6
668,2024-03-02,Line-B,Morning,M-201,OP-015,399,13,32,44.51,75.2
669,2024-03-02,Line-B,Afternoon,M-202,OP-010,522,8,0,36.15,64.1
670,2024-03-02,Line-B,Night,M-201,OP-009,577,24,58,45.39,67.5
